Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,ExternalCalls,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TQuery(s),TSolver(s),States,ActiveStates,MaxActiveStates,AvgActiveStates,InhibitedForks,Queries,SolverQueries,SolverQueryConstructs,QCacheMisses,QCacheHits,QCexCacheMisses,QCexCacheHits,Allocations,Mem(MiB),MaxMem(MiB),AvgMem(MiB),BrConditional,BrIndirect,BrSwitch,BrCall,BrMemOp,BrResolvePointer,BrAlloc,BrRealloc,BrFree,BrGetVal,TermExit,TermEarly,TermSolverErr,TermProgrErr,TermUserErr,TermExecErr,TermEarlyAlgo,TermEarlyUser,TArrayHash(s),TFork(s),TFork(%),TUser(%)
./out/klee,2424692012,3604.67,39.53,28.27,19354,34.82,7651,11703,1383,167,448,681867,2544.11,41.99,1.16,969.07,26.88,889.60,1255.19,399202,0,53666,41760.01,0,1328398571,12367,1282188,448851,2325102,12367,441303,54164279,59.49,1101.21,943.52,205492,0,193709,0,0,0,0,0,0,0,204776,194426,0,0,0,0,0,0,-1,212.45,5.89,70.58
