Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,ExternalCalls,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TQuery(s),TSolver(s),States,ActiveStates,MaxActiveStates,AvgActiveStates,InhibitedForks,Queries,SolverQueries,SolverQueryConstructs,QCacheMisses,QCacheHits,QCexCacheMisses,QCexCacheHits,Allocations,Mem(MiB),MaxMem(MiB),AvgMem(MiB),BrConditional,BrIndirect,BrSwitch,BrCall,BrMemOp,BrResolvePointer,BrAlloc,BrRealloc,BrFree,BrGetVal,TermExit,TermEarly,TermSolverErr,TermProgrErr,TermUserErr,TermExecErr,TermEarlyAlgo,TermEarlyUser,TArrayHash(s),TFork(s),TFork(%),TUser(%)
./out/klee,3300629340,3604.79,33.30,23.44,17976,13.00,5986,11990,1250,125,336,1399201,3530.11,13.02,0.36,95.07,2.64,17.68,468.80,457751,0,76989,62301.93,0,1820862963,1575,76713,459750,2992846,1575,458398,72073265,38.24,1101.07,962.20,80141,0,377609,0,0,0,0,0,0,0,256192,190556,0,11003,0,0,0,0,-1,346.08,9.60,97.93
