Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,ExternalCalls,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TQuery(s),TSolver(s),States,ActiveStates,MaxActiveStates,AvgActiveStates,InhibitedForks,Queries,SolverQueries,SolverQueryConstructs,QCacheMisses,QCacheHits,QCexCacheMisses,QCexCacheHits,Allocations,Mem(MiB),MaxMem(MiB),AvgMem(MiB),BrConditional,BrIndirect,BrSwitch,BrCall,BrMemOp,BrResolvePointer,BrAlloc,BrRealloc,BrFree,BrGetVal,TermExit,TermEarly,TermSolverErr,TermProgrErr,TermUserErr,TermExecErr,TermEarlyAlgo,TermEarlyUser,TArrayHash(s),TFork(s),TFork(%),TUser(%)
./out/klee,309293400,21601.30,41.28,28.98,16353,97.29,6751,9602,1163,162,350,16545,3031.47,135.79,0.63,20767.69,96.14,18624.65,21016.96,284589,0,27707,18293.00,0,162752329,91924,123652648,274797,359333,91924,277845,5555731,218.48,1103.55,1058.23,280266,0,656,0,0,0,3666,0,0,0,117396,163527,0,3666,0,0,0,0,-1,66.88,0.31,14.03
