Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,ExternalCalls,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TQuery(s),TSolver(s),States,ActiveStates,MaxActiveStates,AvgActiveStates,InhibitedForks,Queries,SolverQueries,SolverQueryConstructs,QCacheMisses,QCacheHits,QCexCacheMisses,QCexCacheHits,Allocations,Mem(MiB),MaxMem(MiB),AvgMem(MiB),BrConditional,BrIndirect,BrSwitch,BrCall,BrMemOp,BrResolvePointer,BrAlloc,BrRealloc,BrFree,BrGetVal,TermExit,TermEarly,TermSolverErr,TermProgrErr,TermUserErr,TermExecErr,TermEarlyAlgo,TermEarlyUser,TArrayHash(s),TFork(s),TFork(%),TUser(%)
./out/klee,1961778106,21607.81,43.93,35.10,21457,87.40,9427,12030,1527,338,396,560199,3503.01,101.77,0.47,18406.61,85.19,17981.66,18885.84,719391,0,109317,64134.02,0,1072117030,106818,16979027,643514,3067677,106818,588708,41117479,393.05,1102.85,1037.92,317231,0,402159,0,0,0,0,0,0,0,226740,492651,0,0,0,0,0,0,-1,390.44,1.81,16.21
