Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,ExternalCalls,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TQuery(s),TSolver(s),States,ActiveStates,MaxActiveStates,AvgActiveStates,InhibitedForks,Queries,SolverQueries,SolverQueryConstructs,QCacheMisses,QCacheHits,QCexCacheMisses,QCexCacheHits,Allocations,Mem(MiB),MaxMem(MiB),AvgMem(MiB),BrConditional,BrIndirect,BrSwitch,BrCall,BrMemOp,BrResolvePointer,BrAlloc,BrRealloc,BrFree,BrGetVal,TermExit,TermEarly,TermSolverErr,TermProgrErr,TermUserErr,TermExecErr,TermEarlyAlgo,TermEarlyUser,TArrayHash(s),TFork(s),TFork(%),TUser(%)
./out/klee,33927709,608.29,48.77,34.79,17325,89.67,8449,8876,1170,200,414,13227,72.58,3.74,0.61,533.60,87.72,511.89,545.47,9825,0,8076,4836.81,0,18715325,8202,5780672,26800,26883,8202,26464,759089,52.34,219.55,142.97,8759,0,1065,0,0,0,0,0,0,0,1737,8077,0,11,0,0,0,0,-1,2.05,0.34,11.93
